###   LEPTONS_DATAFILE ###
###   e-,e+, (e- + e+) and e+/(e- + e+) fluxes   ###  
# Fm10 - FERMI     - Ackermann et al., PRD 82, 092004 (2010)               - e- + e+ - ID:0
# Ah08 - H.E.S.S.  - Aharonian et al. PRL 101, 261104 (2008)               - e- + e+ - ID:1
# Ah09 - H.E.S.S.  - Aharonian et al., A&A 208, 561 (2009)                 - e- + e+ - ID:2
# HE94 - HEAT94    - Barwick et al., ApJ 498, 779 (1998)                   - e- + e+ - ID:3
# HE94 - HEAT94&95 - DuVernois et al., ApJ 559, 296 (2001)                 - e- + e+ - ID:4
# HE94 - HEAT95    - DuVernois et al., ApJ 559, 296 (2001)                 - e- + e+ - ID:5
# VO10 - Voyager1  - Caballero-Lopez et al., ApJ 725, 121 (2010)           - e- + e+ - ID:6
# VO10 - Voyager2  - Caballero-Lopez et al., ApJ 725, 121 (2010)           - e- + e+ - ID:7
# AM98 - AMS01     - Alcaraz et al., PLB 484, 10 (2000)                    - e-      - ID:8
# UL94 - Ulysses94 -  
# PA13 - Pamela13  - Adriani et al., arXiv:1308.0133v2 (2013)              - e+      - ID:11
# PA13 - Pamela13  - Adriani et al., arXiv:1308.0133v2 (2013)              - e+/(e+ + e-) - ID:12                    
# E: Kinetic Energy
# J: e- + e+ flux
# phi: reported solar modulation 
# units: E[GeV],J[m^-2*s^-1*sr^-1*GeV^-1],E**3*J[m^-2*s^-1*sr^-1*GeV^2] 
#
# Author: G.Di Bernardo on behalf of DRAGON Team, g.dibernardo@gmail.com
# This compilation is provided without any guarantee for accuracy, although care has been exercised in its construction.
# Data are  taken  from the literature or in some cases provided by authors of the papers in numerical form.
# Please inform the author of any errors, omissions, comments or offers of new data.
# If used in a publication, an acknowledgement would be appreciated :).
# 
# Last Update 2013/09/04 by Giuseppe Di Bernardo
#
# ==============================================================================================================================================
# ID_exp     <E>       E_min        E_max        J            J_stat-      J_stat+      J_sys-       J_sys+       J_err-      J_err+       phi     
# ==============================================================================================================================================
  0     7.045000e+00 2.450000e-01 2.550000e-01 5.460000e-01 7.500000e-02 7.500000e-02 3.900000e-02 7.900000e-02 8.453402e-02 1.089312e-01  300
  0     7.545000e+00 2.450000e-01 2.550000e-01 4.430000e-01 2.500000e-02 2.500000e-02 3.000000e-02 6.300000e-02 3.905125e-02 6.777905e-02  300
  0     8.094000e+00 2.940000e-01 3.060000e-01 3.410000e-01 1.300000e-02 1.300000e-02 2.300000e-02 4.600000e-02 2.641969e-02 4.780167e-02  300
  0     8.694000e+00 2.940000e-01 3.060000e-01 2.640000e-01 8.000000e-03 8.000000e-03 1.800000e-02 3.500000e-02 1.969772e-02 3.590265e-02  300
  0     9.343000e+00 3.430000e-01 3.570000e-01 2.260000e-01 5.600000e-03 5.600000e-03 1.500000e-02 2.900000e-02 1.601125e-02 2.953574e-02  300
  0     1.014000e+01 4.400000e-01 4.600000e-01 1.710000e-01 3.700000e-03 3.700000e-03 1.100000e-02 2.200000e-02 1.160560e-02 2.230897e-02  300
  0     1.104000e+01 4.400000e-01 4.600000e-01 1.310000e-01 3.000000e-03 3.000000e-03 8.000000e-03 1.600000e-02 8.544004e-03 1.627882e-02  300
  0     1.194000e+01 4.400000e-01 4.600000e-01 1.010000e-01 2.300000e-03 2.300000e-03 6.000000e-03 1.200000e-02 6.425730e-03 1.221843e-02  300
  0     1.293000e+01 5.300000e-01 5.700000e-01 7.580000e-02 1.500000e-03 1.500000e-03 4.400000e-03 8.600000e-03 4.648656e-03 8.729834e-03  300  
  0     1.403000e+01 5.300000e-01 5.700000e-01 6.230000e-02 1.300000e-03 1.300000e-03 3.400000e-03 6.800000e-03 3.640055e-03 6.923150e-03  300
  0     1.518000e+01 5.800000e-01 6.200000e-01 4.570000e-02 8.300000e-04 8.300000e-04 2.500000e-03 4.800000e-03 2.634179e-03 4.871232e-03  300
  0     1.648000e+01 6.800000e-01 7.200000e-01 3.630000e-02 7.000000e-04 7.000000e-04 2.000000e-03 3.700000e-03 2.118962e-03 3.765634e-03  300
  0     1.788000e+01 6.800000e-01 7.200000e-01 2.810000e-02 5.500000e-04 5.500000e-04 1.400000e-03 2.700000e-03 1.504161e-03 2.755449e-03  300
  0     1.938000e+01 7.800000e-01 8.200000e-01 2.170000e-02 4.700000e-04 4.700000e-04 1.100000e-03 2.100000e-03 1.196202e-03 2.151953e-03  300
  0     2.103000e+01 8.300000e-01 8.700000e-01 1.680000e-02 3.200000e-04 3.200000e-04 8.000000e-04 1.500000e-03 8.616264e-04 1.533754e-03  300
  0     2.283000e+01 9.300000e-01 9.700000e-01 1.320000e-02 2.700000e-04 2.700000e-04 6.000000e-04 1.100000e-03 6.579514e-04 1.132652e-03  300
  0     2.477000e+01 1.170000e+00 1.230000e+00 1.020000e-02 1.200000e-05 1.200000e-05 5.400000e-04 5.000000e-04 5.401333e-04 5.001440e-04  300
  0     2.731000e+01 1.310000e+00 1.390000e+00 7.350000e-03 9.000000e-06 9.000000e-06 3.300000e-04 3.000000e-04 3.301227e-04 3.001350e-04  300
  0     3.016000e+01 1.460000e+00 1.540000e+00 5.660000e-03 6.000000e-06 6.000000e-06 2.200000e-04 2.000000e-04 2.200818e-04 2.000900e-04  300
  0     3.330000e+01 1.600000e+00 1.700000e+00 4.200000e-03 5.000000e-06 5.000000e-06 1.600000e-04 1.300000e-04 1.600781e-04 1.300961e-04  300
  0     3.685000e+01 1.850000e+00 1.950000e+00 3.020000e-03 4.000000e-06 4.000000e-06 1.100000e-04 9.000000e-05 1.100727e-04 9.008885e-05  300
  0     4.089000e+01 2.090000e+00 2.210000e+00 2.180000e-03 3.000000e-06 3.000000e-06 8.300000e-05 7.100000e-05 8.305420e-05 7.106335e-05  300
  0     4.548000e+01 2.380000e+00 2.520000e+00 1.577000e-03 2.400000e-06 2.400000e-06 6.500000e-05 5.500000e-05 6.504429e-05 5.505234e-05  300
  0     5.077000e+01 2.770000e+00 2.930000e+00 1.110000e-03 1.900000e-06 1.900000e-06 4.600000e-05 3.800000e-05 4.603922e-05 3.804747e-05  300
  0     5.695000e+01 3.250000e+00 3.450000e+00 7.750000e-04 1.400000e-06 1.400000e-06 3.800000e-05 2.900000e-05 3.802578e-05 2.903377e-05  300
  0     6.418000e+01 3.780000e+00 4.020000e+00 5.360000e-04 1.100000e-06 1.100000e-06 2.400000e-05 2.100000e-05 2.402520e-05 2.102879e-05  300
  0     7.265000e+01 4.450000e+00 4.750000e+00 3.650000e-04 9.000000e-07 9.000000e-07 1.900000e-05 1.400000e-05 1.902130e-05 1.402890e-05  300
  0     8.257000e+01 5.170000e+00 5.530000e+00 2.470000e-04 7.000000e-07 7.000000e-07 1.200000e-05 1.100000e-05 1.202040e-05 1.102225e-05  300
  0     9.427000e+01 6.270000e+00 6.730000e+00 1.659000e-04 5.100000e-07 5.100000e-07 8.400000e-06 7.700000e-06 8.415468e-06 7.716871e-06  300
  0     1.082000e+02 7.200000e+00 7.800000e+00 1.097000e-04 3.800000e-07 3.800000e-07 5.900000e-06 5.200000e-06 5.912225e-06 5.213866e-06  300
  0     1.242000e+02 8.200000e+00 8.800000e+00 7.250000e-05 2.900000e-07 2.900000e-07 3.800000e-06 3.700000e-06 3.811050e-06 3.711347e-06  300
  0     1.431000e+02 1.010000e+01 1.090000e+01 4.700000e-05 2.200000e-07 2.200000e-07 2.500000e-06 2.500000e-06 2.509661e-06 2.509661e-06  300
  0     1.664000e+02 1.240000e+01 1.360000e+01 3.030000e-05 1.600000e-07 1.600000e-07 1.600000e-06 1.500000e-06 1.607980e-06 1.508509e-06  300
  0     1.944000e+02 1.440000e+01 1.560000e+01 1.920000e-05 1.200000e-07 1.200000e-07 1.000000e-06 1.000000e-06 1.007174e-06 1.007174e-06  300
  0     2.272000e+02 1.720000e+01 1.880000e+01 1.198000e-05 9.000000e-08 9.000000e-08 6.200000e-07 6.800000e-07 6.264982e-07 6.859300e-07  300
  0     2.675000e+02 2.150000e+01 2.350000e+01 7.280000e-06 6.500000e-08 6.500000e-08 3.700000e-07 4.100000e-07 3.756661e-07 4.151205e-07  300
  0     3.173000e+02 2.630000e+01 2.870000e+01 4.340000e-06 4.600000e-08 4.600000e-08 2.400000e-07 2.300000e-07 2.443686e-07 2.345549e-07  300
  0     3.789000e+02 3.290000e+01 3.610000e+01 2.510000e-06 3.200000e-08 3.200000e-08 1.400000e-07 1.400000e-07 1.436106e-07 1.436106e-07  300
  0     4.568000e+02 4.180000e+01 4.620000e+01 1.407000e-06 2.200000e-08 2.200000e-08 9.200000e-08 9.500000e-08 9.459387e-08 9.751410e-08  300
  0     5.561000e+02 5.310000e+01 5.890000e+01 7.540000e-07 1.500000e-08 1.500000e-08 5.700000e-08 5.600000e-08 5.894065e-08 5.797413e-08  300
  0     6.890000e+02 7.400000e+01 8.300000e+01 3.700000e-07 1.000000e-08 1.000000e-08 3.900000e-08 5.400000e-08 4.026164e-08 5.491812e-08  300
  0     8.786000e+02 1.066000e+02 1.214000e+02 1.790000e-07 6.900000e-09 6.900000e-09 2.500000e-08 3.200000e-08 2.593473e-08 3.273545e-08  300
  1     7.153150e+02 0.000000e+00 0.000000e+00 4.056130e-07 1.605260e-08 1.416020e-08 0.000000e+00 0.000000e+00 1.605260e-08 1.416020e-08  0
  1     9.295100e+02 0.000000e+00 0.000000e+00 1.650620e-07 6.851540e-09 5.418560e-09 0.000000e+00 0.000000e+00 6.851540e-09 5.418560e-09  0 
  1     1.207840e+03 0.000000e+00 0.000000e+00 6.107930e-08 2.658500e-09 2.650440e-09 0.000000e+00 0.000000e+00 2.658500e-09 2.650440e-09  0
  1     1.579110e+03 0.000000e+00 0.000000e+00 1.895320e-08 1.328580e-09 1.428770e-09 0.000000e+00 0.000000e+00 1.328580e-09 1.428770e-09  0
  1     2.027110e+03 0.000000e+00 0.000000e+00 7.590150e-09 6.463500e-10 7.065150e-10 0.000000e+00 0.000000e+00 6.463500e-10 7.065150e-10  0
  1     2.666400e+03 0.000000e+00 0.000000e+00 1.896760e-09 3.028520e-10 3.107280e-10 0.000000e+00 0.000000e+00 3.028520e-10 3.107280e-10  0
  1     3.443790e+03 0.000000e+00 0.000000e+00 5.745380e-10 1.805880e-10 1.830940e-10 0.000000e+00 0.000000e+00 1.805880e-10 1.830940e-10  0
  1     4.502350e+03 0.000000e+00 0.000000e+00 4.991770e-10 9.123450e-11 9.826350e-11 0.000000e+00 0.000000e+00 9.123450e-11 9.826350e-11  0
  2     3.715760e+02 0.000000e+00 0.000000e+00 2.937440e-06 1.370810e-07 1.370810e-07 0.000000e+00 0.000000e+00 1.370810e-07 1.370810e-07  0
  2     4.451230e+02 0.000000e+00 0.000000e+00 1.929160e-06 9.078410e-08 9.078410e-08 0.000000e+00 0.000000e+00 9.078410e-08 9.078410e-08  0
  2     5.381710e+02 0.000000e+00 0.000000e+00 9.568400e-07 5.137400e-08 5.137400e-08 0.000000e+00 0.000000e+00 5.137400e-08 5.137400e-08  0
  2     6.360550e+02 0.000000e+00 0.000000e+00 6.063920e-07 3.887130e-08 3.498410e-08 0.000000e+00 0.000000e+00 3.887130e-08 3.498410e-08  0
  2     7.586090e+02 0.000000e+00 0.000000e+00 3.467120e-07 2.066500e-08 2.066500e-08 0.000000e+00 0.000000e+00 2.066500e-08 2.066500e-08  0
  2     9.088300e+02 0.000000e+00 0.000000e+00 2.083850e-07 1.736540e-08 1.736540e-08 0.000000e+00 0.000000e+00 1.736540e-08 1.736540e-08  0
  2     1.098940e+03 0.000000e+00 0.000000e+00 8.838510e-08 9.065130e-09 9.065130e-09 0.000000e+00 0.000000e+00 9.065130e-09 9.065130e-09  0
  2     1.310780e+03 0.000000e+00 0.000000e+00 4.581670e-08 6.227510e-09 6.227510e-09 0.000000e+00 0.000000e+00 6.227510e-09 6.227510e-09  0
  2     1.570560e+03 0.000000e+00 0.000000e+00 2.273960e-08 3.617670e-09 3.617670e-09 0.000000e+00 0.000000e+00 3.617670e-09 3.617670e-09  0
  3     5.450000e+00 4.500000e-01 5.500000e-01 1.200000e+00 1.300000e-01 1.300000e-01 0.000000e+00 0.000000e+00 1.300000e-01 1.300000e-01  600
  3     7.160000e+00 1.160000e+00 1.740000e+00 5.890000e-01 6.200000e-02 6.200000e-02 0.000000e+00 0.000000e+00 6.200000e-02 6.200000e-02  600
  3     1.109000e+01 2.190000e+00 3.710000e+00 1.510000e-01 1.700000e-02 1.700000e-02 0.000000e+00 0.000000e+00 1.700000e-02 1.700000e-02  600
  3     1.894000e+01 4.140000e+00 6.660000e+00 2.880000e-02 3.500000e-03 3.500000e-03 0.000000e+00 0.000000e+00 3.500000e-03 3.500000e-03  600
  3     3.453000e+01 8.930000e+00 1.547000e+01 3.840000e-03 6.000000e-04 6.400000e-04 0.000000e+00 0.000000e+00 6.000000e-04 6.400000e-04  600 
  3     6.640000e+01 1.640000e+01 3.360000e+01 3.300000e-04 8.300000e-05 1.100000e-04 0.000000e+00 0.000000e+00 8.300000e-05 1.100000e-04  600
  4     1.200000e+00 2.000000e-01 3.000000e-01 3.660000e+00 2.200000e-01 2.200000e-01 0.000000e+00 0.000000e+00 2.200000e-01 2.200000e-01  600
  4     1.710000e+00 2.100000e-01 2.900000e-01 6.940000e+00 3.900000e-01 3.900000e-01 0.000000e+00 0.000000e+00 3.900000e-01 3.900000e-01  600
  4     2.400000e+00 4.000000e-01 6.000000e-01 5.140000e+00 2.800000e-01 2.800000e-01 0.000000e+00 0.000000e+00 2.800000e-01 2.800000e-01  600
  4     3.420000e+00 4.200000e-01 5.800000e-01 3.130000e+00 1.800000e-01 1.800000e-01 0.000000e+00 0.000000e+00 1.800000e-01 1.800000e-01  600
  4     4.440000e+00 4.400000e-01 5.600000e-01 1.920000e+00 1.200000e-01 1.200000e-01 0.000000e+00 0.000000e+00 1.200000e-01 1.200000e-01  600
  4     5.450000e+00 4.500000e-01 5.500000e-01 1.167000e+00 6.100000e-02 6.100000e-02 0.000000e+00 0.000000e+00 6.100000e-02 6.100000e-02  600
  4     7.160000e+00 1.160000e+00 1.740000e+00 5.520000e-01 2.700000e-02 2.700000e-02 0.000000e+00 0.000000e+00 2.700000e-02 2.700000e-02  600
  4     1.109000e+01 2.190000e+00 3.710000e+00 1.470000e-01 8.000000e-03 8.000000e-03 0.000000e+00 0.000000e+00 8.000000e-03 8.000000e-03  600
  4     1.894000e+01 4.140000e+00 6.660000e+00 2.700000e-02 2.100000e-03 2.100000e-03 0.000000e+00 0.000000e+00 2.100000e-03 2.100000e-03  600
  4     3.453000e+01 8.930000e+00 1.547000e+01 3.400000e-03 5.000000e-04 6.000000e-04 0.000000e+00 0.000000e+00 5.000000e-04 6.000000e-04  600
  4     6.640000e+01 1.640000e+01 3.360000e+01 3.200000e-04 8.000000e-05 1.000000e-04 0.000000e+00 0.000000e+00 8.000000e-05 1.000000e-04  600
  5     1.200000e+00 2.000000e-01 3.000000e-01 3.660000e+00 2.200000e-01 2.200000e-01 0.000000e+00 0.000000e+00 2.200000e-01 2.200000e-01  600
  5     1.710000e+00 2.100000e-01 2.900000e-01 6.940000e+00 3.900000e-01 3.900000e-01 0.000000e+00 0.000000e+00 3.900000e-01 3.900000e-01  600
  5     2.400000e+00 4.000000e-01 6.000000e-01 5.140000e+00 2.800000e-01 2.800000e-01 0.000000e+00 0.000000e+00 2.800000e-01 2.800000e-01  600
  5     3.420000e+00 4.200000e-01 5.800000e-01 3.130000e+00 1.800000e-01 1.800000e-01 0.000000e+00 0.000000e+00 1.800000e-01 1.800000e-01  600
  5     4.440000e+00 4.400000e-01 5.600000e-01 1.920000e+00 1.200000e-01 1.200000e-01 0.000000e+00 0.000000e+00 1.200000e-01 1.200000e-01  600
  5     5.450000e+00 4.500000e-01 5.500000e-01 1.091000e+00 7.400000e-02 7.400000e-02 0.000000e+00 0.000000e+00 7.400000e-02 7.400000e-02  600
  5     7.160000e+00 1.160000e+00 1.740000e+00 4.810000e-01 3.000000e-02 3.000000e-02 0.000000e+00 0.000000e+00 3.000000e-02 3.000000e-02  600
  5     1.109000e+01 2.190000e+00 3.710000e+00 1.410000e-01 1.100000e-02 1.100000e-02 0.000000e+00 0.000000e+00 1.100000e-02 1.100000e-02  600
  5     1.894000e+01 4.140000e+00 6.660000e+00 2.350000e-02 2.300000e-03 2.300000e-03 0.000000e+00 0.000000e+00 2.300000e-03 2.300000e-03  600
  5     3.453000e+01 8.930000e+00 1.547000e+01 2.600000e-03 4.000000e-04 5.000000e-04 0.000000e+00 0.000000e+00 4.000000e-04 5.000000e-04  600
  5     6.640000e+01 1.640000e+01 3.360000e+01 3.100000e-04 1.200000e-04 1.600000e-04 0.000000e+00 0.000000e+00 1.200000e-04 1.600000e-04  600
  6     3.973000e-03 0.000000e+00 0.000000e+00 1.260000e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  6     9.981000e-03 0.000000e+00 0.000000e+00 2.714700e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  6     1.900000e-02 0.000000e+00 0.000000e+00 1.273100e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  6     3.400000e-02 0.000000e+00 0.000000e+00 5.522200e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  6     5.900000e-02 0.000000e+00 0.000000e+00 2.458600e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  6     9.800000e-02 0.000000e+00 0.000000e+00 7.798400e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  7     3.838000e-03 0.000000e+00 0.000000e+00 3.461000e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0 
  7     9.917000e-03 0.000000e+00 0.000000e+00 3.393000e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  7     1.900000e-02 0.000000e+00 0.000000e+00 7.469000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0 
  7     3.400000e-02 0.000000e+00 0.000000e+00 1.873000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  7     5.800000e-02 0.000000e+00 0.000000e+00 3.154000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  7     1.150000e-01 0.000000e+00 0.000000e+00 1.169000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00  0
  8     1.052000e+01 0.000000e+00 0.000000e+00 1.469000e-01 1.540000e-02 3.250000e-02 0.000000e+00 0.000000e+00 1.540000e-02 3.250000e-02  600
  8     1.288000e+01 0.000000e+00 0.000000e+00 7.219000e-02 7.590000e-03 1.598000e-02 0.000000e+00 0.000000e+00 7.590000e-03 1.598000e-02  600
  8     1.578000e+01 0.000000e+00 0.000000e+00 3.626000e-02 4.520000e-03 8.020000e-03 0.000000e+00 0.000000e+00 4.520000e-03 8.020000e-03  600 
  8     1.932000e+01 0.000000e+00 0.000000e+00 1.594000e-02 1.360000e-03 3.530000e-03 0.000000e+00 0.000000e+00 1.360000e-03 3.530000e-03  600
  8     2.379000e+01 0.000000e+00 0.000000e+00 1.022000e-02 1.468000e-03 2.260000e-03 0.000000e+00 0.000000e+00 1.468000e-03 2.260000e-03  600
  8     2.898000e+01 0.000000e+00 0.000000e+00 4.912000e-03 9.780000e-04 1.360000e-03 0.000000e+00 0.000000e+00 9.780000e-04 1.360000e-03  600
  8     3.567000e+01 0.000000e+00 0.000000e+00 2.308000e-03 9.230000e-04 9.850000e-04 0.000000e+00 0.000000e+00 9.230000e-04 9.850000e-04  600
  9     3.200000e-01 0.000000e+00 0.000000e+00 3.111000e+01 1.660000e+01 1.390000e+01 0.000000e+00 0.000000e+00 1.660000e+01 1.390000e+01
  9     5.000000e-01 0.000000e+00 0.000000e+00 3.658000e+01 6.240000e+00 4.990000e+00 0.000000e+00 0.000000e+00 6.240000e+00 4.990000e+00
  9     7.000000e-01 0.000000e+00 0.000000e+00 4.702000e+01 5.030000e+00 5.120000e+00 0.000000e+00 0.000000e+00 5.030000e+00 5.120000e+00
  9     9.500000e-01 0.000000e+00 0.000000e+00 3.154000e+01 3.230000e+00 3.260000e+00 0.000000e+00 0.000000e+00 3.230000e+00 3.260000e+00
  9     1.200000e+00 0.000000e+00 0.000000e+00 2.416000e+01 2.800000e+00 2.240000e+00 0.000000e+00 0.000000e+00 2.800000e+00 2.240000e+00
  9     2.000000e+00 0.000000e+00 0.000000e+00 1.020000e+01 1.350000e+00 1.110000e+00 0.000000e+00 0.000000e+00 1.350000e+00 1.110000e+00
  9     3.000000e+00 0.000000e+00 0.000000e+00 4.918000e+00 9.700000e-01 1.100000e+00 0.000000e+00 0.000000e+00 9.700000e-01 1.100000e+00
  9     5.000000e+00 0.000000e+00 0.000000e+00 1.623000e+00 2.600000e-01 4.500000e-01 0.000000e+00 0.000000e+00 2.600000e-01 4.500000e-01
  9     9.000000e+00 0.000000e+00 0.000000e+00 4.390000e-01 9.000000e-02 1.200000e-01 0.000000e+00 0.000000e+00 9.000000e-02 1.200000e-01
  10    4.000000e-03 0.000000e+00 0.000000e+00 1.194660e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  10    1.000000e-02 0.000000e+00 0.000000e+00 2.897100e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  10    2.000000e-02 0.000000e+00 0.000000e+00 1.335800e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  10    5.100000e-02 0.000000e+00 0.000000e+00 3.276000e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  10    8.000000e-02 0.000000e+00 0.000000e+00 1.729000e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  10    1.020000e-01 0.000000e+00 0.000000e+00 1.283000e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0
  11    1.640000e+00 1.500000e+00 1.800000e+00 1.762000e+00 0.024000e+00 0.024000e+00 0.111000e+00 0.111000e+00 0.000000e+00 0.000000e+00 0
